filename,duration_sec,mean_L,median_L,std_L,min_L,max_L,range_L,skew_L,kurtosis_L,delta_L_std,mean_f1,median_f1,std_f1,min_f1,max_f1,range_f1,skew_f1,kurtosis_f1,mean_f2,median_f2,std_f2,min_f2,max_f2,range_f2,skew_f2,kurtosis_f2,mean_f2_f1,std_f2_f1
common_voice_en_18061206.mp3,0.1900,30.7053,30.4293,12.2962,16.5978,60.8587,44.2609,0.6690,-0.3044,11.1871,326.2952,281.8004,125.1687,140.9002,516.6341,375.7339,0.3234,-1.2835,12700.7931,12774.9511,6119.9067,3146.7710,21651.6634,18504.8924,-0.2426,-1.0657,45.1273,30.9364
common_voice_en_120946.mp3,0.7400,16.4174,11.4110,13.0705,7.3030,91.2880,83.9850,3.4301,14.2574,17.1374,686.7298,751.4677,262.1490,93.9335,1174.1683,1080.2348,-0.3562,-0.6576,8488.2848,8571.4286,4482.9965,2583.1703,21651.6634,19068.4932,1.1716,1.5641,15.7079,15.0602
common_voice_en_37172218.mp3,2.2900,23.4641,21.0665,11.7118,7.2069,91.2880,84.0811,2.6522,10.5855,13.2408,435.4848,407.0450,184.2669,93.9335,1189.8239,1095.8904,1.5731,4.1833,7611.4819,6262.2309,4072.4706,1628.1800,14465.7534,12837.5734,0.4771,-1.1269,21.4833,16.3842
common_voice_en_31098539.mp3,0.9400,26.4276,21.0665,14.0841,7.2069,91.2880,84.0811,1.7443,4.2616,12.8722,404.7133,407.0450,181.0387,93.9335,1189.8239,1095.8904,0.9936,2.6371,5891.4935,6058.7084,2509.3033,1909.9804,10082.1918,8172.2114,0.0771,-1.2171,16.5595,9.0842
common_voice_en_32699491.mp3,0.9000,28.9031,27.3864,14.8442,7.4017,91.2880,83.8863,1.4312,4.9204,16.4229,411.9156,313.1115,288.4447,93.9335,1158.5127,1064.5793,1.5445,0.9229,6254.2292,5682.9746,3021.1634,2442.2701,14497.0646,12054.7945,0.8716,0.2967,21.6844,16.8229
common_voice_en_31388625.mp3,1.8900,27.8266,22.8220,16.3465,7.8247,91.2880,83.4633,2.1488,5.2981,14.9457,390.1469,375.7339,178.1586,93.9335,1095.8904,1001.9569,1.0649,2.1257,5956.9057,4289.6282,3035.6140,2285.7143,11553.8160,9268.1018,0.2606,-1.7713,19.7052,18.5755
common_voice_en_2756.mp3,0.1600,29.8933,26.0823,14.5566,9.6093,60.8587,51.2494,0.8956,0.1246,20.3976,366.9276,328.7671,198.0267,140.9002,892.3679,751.4677,1.2967,0.9512,7637.9648,7538.1605,2949.8452,3052.8376,17142.8571,14090.0196,1.7835,4.2700,29.2574,25.9291
common_voice_en_74514.mp3,0.2800,30.3532,26.6257,20.9765,7.3030,91.2880,83.9850,1.6686,2.4631,19.8400,415.9911,328.7671,261.1121,93.9335,1174.1683,1080.2348,1.3221,1.5235,12615.5997,11835.6164,5926.6856,5401.1742,21698.6301,16297.4560,0.2693,-1.4953,39.6586,22.8548
common_voice_en_31063492.mp3,2.3300,29.2794,24.8967,15.4860,9.1288,91.2880,82.1592,1.6252,3.3064,14.6225,366.8646,344.4227,167.4175,93.9335,939.3346,845.4012,0.8046,0.5555,5432.2837,3976.5166,2572.9042,1659.4912,14277.8865,12618.3953,0.7299,-0.6986,18.1944,13.4869
common_voice_en_35745490.mp3,0.1100,21.6229,13.0411,19.8936,7.2069,68.4660,61.2591,1.4414,0.6107,32.3502,708.7707,657.5342,405.8988,125.2446,1189.8239,1064.5793,-0.0930,-1.6545,5533.5350,5197.6517,1187.8815,3632.0939,7170.2544,3538.1605,0.0742,-1.2442,15.5419,16.8393
common_voice_en_38800072.mp3,1.3400,22.7333,19.5617,14.4266,7.4017,91.2880,83.8863,2.2168,6.6877,13.3947,506.3528,438.3562,264.6500,93.9335,1158.5127,1064.5793,0.8594,-0.1227,6613.4299,5839.5303,3441.9477,1941.2916,14465.7534,12524.4618,0.7246,-0.3287,17.3018,16.1195
common_voice_en_37952084.mp3,1.8000,31.5217,30.4293,19.4505,7.2069,91.2880,84.0811,1.0162,1.1573,17.7462,424.7880,281.8004,305.4349,93.9335,1189.8239,1095.8904,1.0080,-0.4625,6295.2816,4461.8395,3832.3778,1346.3796,14465.7534,13119.3738,0.9169,-0.5690,24.4042,23.5505
common_voice_en_32858306.mp3,3.7600,18.9975,17.1165,9.5909,7.2069,91.2880,84.0811,3.4140,16.2779,10.5711,521.2141,500.9785,172.6495,93.9335,1189.8239,1095.8904,0.3566,0.4058,4823.8331,3287.6712,2990.2630,1941.2916,14465.7534,12524.4618,1.7449,2.4218,10.6116,8.7991
common_voice_en_32756990.mp3,0.6000,35.5160,30.4293,17.1817,7.4017,91.2880,83.8863,1.2605,1.9354,21.3634,307.3712,281.8004,182.7073,93.9335,1158.5127,1064.5793,2.4438,7.4277,5948.5975,5275.9295,2970.0436,2536.2035,14434.4423,11898.2387,0.8905,0.2356,27.0391,24.3364
common_voice_en_33844889.mp3,1.8000,28.7650,23.8594,18.5933,7.2069,91.2880,84.0811,1.4352,1.9477,19.7151,423.3964,360.0783,237.2784,93.9335,1189.8239,1095.8904,0.7541,-0.0290,6676.4079,6684.9315,3047.4615,1816.0470,14403.1311,12587.0841,0.4563,-0.4587,21.0551,16.0544
common_voice_en_7881.mp3,0.6900,25.9042,22.8220,18.2971,9.6093,91.2880,81.6788,2.2237,4.8469,17.8672,443.1209,375.7339,193.6452,93.9335,892.3679,798.4344,0.0361,-0.9812,12165.7449,8782.7789,6139.4062,4555.7730,21651.6634,17095.8904,0.3903,-1.4252,37.6154,36.6196
common_voice_en_38404659.mp3,3.6400,22.5794,21.0665,11.4561,7.2069,91.2880,84.0811,1.8457,7.0736,11.2111,481.9681,407.0450,250.7623,93.9335,1189.8239,1095.8904,1.1659,0.5051,6032.2144,5573.3855,3147.9004,1722.1135,14465.7534,12743.6399,1.6107,1.6912,16.9644,14.1481
common_voice_en_32260123.mp3,3.6300,22.1135,21.0665,11.3616,7.2069,91.2880,84.0811,2.1235,8.4224,10.0332,482.8646,407.0450,230.8304,93.9335,1189.8239,1095.8904,1.0620,0.6786,5628.1585,4133.0724,3310.5919,1628.1800,14465.7534,12837.5734,1.4893,1.0765,15.1912,15.9609
common_voice_en_32640209.mp3,2.4500,20.5480,15.2147,15.4431,7.2069,91.2880,84.0811,2.8773,9.3249,15.4721,555.9327,563.6008,240.7077,93.9335,1189.8239,1095.8904,0.2893,-0.2339,6486.2654,4602.7397,3505.5221,2504.8924,14465.7534,11960.8611,0.8986,-0.4509,16.5361,20.1967
common_voice_en_34061364.mp3,0.9600,29.2237,21.9442,20.3785,7.8247,91.2880,83.4633,1.7988,2.5427,17.9935,411.2851,391.3894,222.0306,93.9335,1095.8904,1001.9569,1.0265,0.9296,5433.4638,5996.0861,2723.3241,1565.5577,14340.5088,12774.9511,0.9758,0.6951,19.0460,20.4742
common_voice_en_16231.mp3,0.3900,34.3911,30.4293,24.3994,7.3030,91.2880,83.9850,1.1147,0.4268,27.4803,413.0664,281.8004,294.9761,93.9335,1174.1683,1080.2348,1.0231,0.1227,8665.9642,8219.1781,5256.3357,3240.7045,21698.6301,18457.9256,0.9317,-0.0346,38.9546,42.8361
common_voice_en_32865350.mp3,3.6100,24.0230,21.0665,15.3591,7.2069,91.2880,84.0811,1.9077,4.5987,12.7982,486.4938,407.0450,253.4304,93.9335,1189.8239,1095.8904,0.6700,-0.4079,6578.2047,5698.6301,4022.5713,1502.9354,14497.0646,12994.1292,0.7662,-0.6313,17.6371,17.0562
common_voice_en_30531291.mp3,2.8700,22.3700,19.5617,11.3896,7.6073,91.2880,83.6807,2.3977,9.3815,10.9230,462.7941,438.3562,195.0673,93.9335,1127.2016,1033.2681,0.9901,1.2469,6325.9442,6199.6086,3377.6575,2348.3366,14465.7534,12117.4168,0.6403,-0.4806,16.5511,14.3779
common_voice_en_17251.mp3,1.3800,17.8174,15.2147,9.9911,7.6073,60.8587,53.2513,2.2759,6.3239,11.2190,591.5086,563.6008,236.9774,140.9002,1127.2016,986.3014,0.2955,-0.6648,8665.3620,8289.6282,5109.3044,2864.9706,21651.6634,18786.6928,1.1935,0.5139,17.2972,13.0764
common_voice_en_32814456.mp3,3.9000,21.2829,18.2576,12.5344,7.8247,91.2880,83.4633,2.9318,10.9613,13.7743,490.3809,469.6673,188.0764,93.9335,1095.8904,1001.9569,0.4418,0.1216,7217.3014,5823.8748,4298.6801,1534.2466,14465.7534,12931.5068,0.3271,-1.2707,16.9694,13.5790
common_voice_en_33055857.mp3,2.9500,17.3529,17.1165,8.5863,7.2069,68.4660,61.2591,2.2034,7.6067,7.5082,593.4260,500.9785,239.6773,125.2446,1189.8239,1064.5793,0.4775,-0.8370,5734.1869,2974.5597,4091.2187,1534.2466,14465.7534,12931.5068,1.0268,-0.5016,11.2748,10.1629
common_voice_en_30531625.mp3,2.8600,23.0092,18.2576,15.9346,7.6073,91.2880,83.6807,1.8703,4.1084,11.4009,523.4218,469.6673,263.6639,93.9335,1127.2016,1033.2681,0.2828,-1.0182,6845.5380,5729.9413,3459.0855,2223.0920,14465.7534,12242.6614,0.4320,-0.9219,18.9466,18.3920
common_voice_en_32814332.mp3,1.5100,22.3589,17.1165,15.5595,7.8247,91.2880,83.4633,2.3996,6.6176,14.5077,510.1023,500.9785,226.6945,93.9335,1095.8904,1001.9569,0.2407,-0.5843,7648.2161,6669.2759,3993.2809,1534.2466,14465.7534,12931.5068,0.2203,-1.1435,19.6717,20.4665
common_voice_en_32372175.mp3,1.4300,30.8239,24.8967,18.4866,7.2069,91.2880,84.0811,1.3001,1.5087,16.6066,381.6458,344.4227,210.8707,93.9335,1189.8239,1095.8904,1.0327,1.2102,6463.0164,5354.2074,3753.1383,1941.2916,14403.1311,12461.8395,0.8576,-0.4509,24.4178,25.1229
common_voice_en_33495774.mp3,0.4500,39.1527,34.2330,17.2444,10.1431,68.4660,58.3229,0.3779,-0.9056,14.8182,278.3214,250.4892,161.0451,125.2446,845.4012,720.1566,1.7916,3.0171,5958.1648,5980.4305,2160.9851,2285.7143,14309.1977,12023.4834,0.9383,3.3923,27.7040,18.6763
common_voice_en_78995.mp3,0.2300,16.2490,14.0443,10.9168,7.6073,60.8587,53.2513,2.9571,9.3357,15.4951,665.7024,610.5675,265.1970,140.9002,1127.2016,986.3014,0.2027,-0.7486,4984.5997,3475.5382,2363.1682,3005.8708,9393.3464,6387.4755,0.7961,-1.1935,10.4156,12.1007
common_voice_en_32836553.mp3,2.7000,18.2162,16.1097,8.1503,7.2069,68.4660,61.2591,1.7195,6.1787,6.4888,560.5856,532.2896,235.6209,125.2446,1189.8239,1064.5793,0.8316,0.0166,6923.0122,6058.7084,3000.8421,1659.4912,14403.1311,12743.6399,0.0626,-0.7776,14.1687,8.3487
common_voice_en_41083130.mp3,1.3100,33.5110,27.3864,23.7923,8.2989,91.2880,82.9891,1.0041,0.2228,21.0648,426.6444,313.1115,290.7112,93.9335,1033.2681,939.3346,0.6577,-0.9468,8466.9186,8798.4344,3760.1696,1690.8023,14465.7534,12774.9511,-0.0733,-1.0003,30.0252,25.4933
common_voice_en_904.mp3,0.6900,25.3850,18.2576,22.4577,7.3030,91.2880,83.9850,1.6466,1.9313,21.4933,585.3825,469.6673,352.0648,93.9335,1174.1683,1080.2348,0.2556,-1.3205,14792.4785,15029.3542,5951.3389,4086.1057,21698.6301,17612.5245,-0.5535,-0.9726,44.2267,43.1427
common_voice_en_30151331.mp3,0.2000,46.0098,45.6440,25.4512,7.2069,91.2880,84.0811,0.4171,-0.8111,32.4275,291.1937,187.8669,252.0694,93.9335,1189.8239,1095.8904,2.2933,5.3552,6504.8924,5839.5303,2588.4285,3193.7378,14058.7084,10864.9706,1.3951,1.6049,36.7382,27.5602
common_voice_en_24529.mp3,1.0100,12.5512,9.6093,10.7067,7.3030,91.2880,83.9850,5.1705,30.8389,13.2829,837.9609,892.3679,239.5511,93.9335,1174.1683,1080.2348,-1.0268,0.8003,7128.7129,4978.4736,4431.9889,2536.2035,21698.6301,19162.4266,1.7273,2.1385,10.7187,12.4326
common_voice_en_35287465.mp3,2.9700,25.1642,21.0665,15.7128,7.2069,91.2880,84.0811,2.0959,4.9500,16.0532,444.6817,407.0450,212.2061,93.9335,1189.8239,1095.8904,0.8683,0.8808,7087.3905,6105.6751,4133.4142,1596.8689,14465.7534,12868.8845,0.3165,-1.1765,21.1721,18.9517
common_voice_en_32857180.mp3,3.3900,24.7113,21.0665,15.2021,7.2069,91.2880,84.0811,2.0220,5.3068,15.2941,458.1219,407.0450,227.4273,93.9335,1189.8239,1095.8904,0.8038,0.3025,8104.8785,6481.4090,4544.7620,1596.8689,14465.7534,12868.8845,0.1587,-1.5895,24.1948,22.2609
common_voice_en_32515980.mp3,1.4800,21.6378,17.1165,15.3182,7.2069,91.2880,84.0811,2.8218,8.5245,14.1967,510.7103,500.9785,211.8583,93.9335,1189.8239,1095.8904,0.5833,1.1006,6629.5023,6168.2975,3180.4410,1972.6027,14340.5088,12367.9061,0.4354,-0.9411,16.7343,17.0818
common_voice_en_19072.mp3,0.9800,18.1788,11.4110,19.3368,7.3030,91.2880,83.9850,2.9469,7.9688,25.8755,722.7126,751.4677,310.7921,93.9335,1174.1683,1080.2348,-0.3621,-0.8457,10288.5898,6504.8924,6053.9914,3428.5714,21698.6301,18270.0587,0.8791,-0.8751,24.9568,36.6016
common_voice_en_44618.mp3,1.7000,19.0017,18.2576,10.4793,7.9381,91.2880,83.3499,4.1170,24.6624,11.2918,535.9733,469.6673,206.2129,93.9335,1080.2348,986.3014,0.6609,-0.1375,13105.9284,12727.9843,6369.5979,2724.0705,21698.6301,18974.5597,-0.0272,-1.4931,28.4511,17.0552
common_voice_en_32255208.mp3,1.3900,13.7639,9.7809,10.0991,7.4017,91.2880,83.8863,4.3032,25.3165,8.3357,771.9664,876.7123,255.1955,93.9335,1158.5127,1064.5793,-0.7027,-0.4517,4909.5440,4696.6732,2264.7388,1534.2466,9769.0802,8234.8337,0.6610,-0.6405,8.7619,10.8279
common_voice_en_35149988.mp3,1.9900,25.1214,22.8220,15.2133,7.2069,91.2880,84.0811,1.9953,5.6188,15.0078,461.1708,375.7339,258.6307,93.9335,1189.8239,1095.8904,1.1216,0.5662,6685.4822,5949.1194,3791.3058,1064.5793,14465.7534,13401.1742,0.5207,-0.6383,19.2519,16.9587
common_voice_en_35149989.mp3,1.1400,26.1037,22.8220,16.0365,7.2069,91.2880,84.0811,2.2283,5.8823,18.2390,432.5883,375.7339,234.0015,93.9335,1189.8239,1095.8904,1.5310,2.5085,7561.0945,7076.3209,3363.8866,1784.7358,14465.7534,12681.0176,0.5164,-0.3824,24.2161,24.8717
common_voice_en_26258.mp3,0.3300,23.9728,16.5978,18.7941,7.3030,91.2880,83.9850,1.9931,3.5012,23.4069,526.5967,516.6341,286.6819,93.9335,1174.1683,1080.2348,0.7841,0.0782,8661.8039,7185.9100,5759.3342,2677.1037,21698.6301,19021.5264,1.2810,0.4716,28.7797,44.7951
common_voice_en_33000025.mp3,3.3100,23.4749,19.5617,15.9702,7.2069,91.2880,84.0811,2.1444,5.5942,14.2578,502.1136,438.3562,255.0914,93.9335,1189.8239,1095.8904,0.5565,-0.5243,7099.5915,5636.0078,4310.9703,2442.2701,14465.7534,12023.4834,0.6174,-1.2152,20.3513,22.2818
common_voice_en_32836377.mp3,3.0500,24.1655,22.8220,12.3950,7.2069,91.2880,84.0811,1.9081,6.4242,10.4863,449.5461,375.7339,236.7001,93.9335,1189.8239,1095.8904,1.3879,1.4223,7551.1212,8767.1233,2914.6918,1534.2466,14465.7534,12931.5068,-0.0980,-0.7438,20.9892,14.5173
common_voice_en_12247.mp3,0.8500,22.2115,20.2862,14.5367,7.3030,91.2880,83.9850,1.8603,4.9868,14.3437,543.1564,422.7006,298.1292,93.9335,1174.1683,1080.2348,0.5869,-0.9040,8119.1666,6011.7417,5359.0947,2254.4031,21651.6634,19397.2603,1.5187,0.8172,22.9031,28.3016
common_voice_en_37153417.mp3,4.6800,15.2835,11.4110,9.3482,7.6073,91.2880,83.6807,3.3340,15.7419,6.3829,674.9962,751.4677,219.6623,93.9335,1127.2016,1033.2681,-0.6342,-0.5570,5941.3585,5322.8963,2922.1168,1565.5577,14465.7534,12900.1957,0.8352,-0.1360,10.9421,10.1925
common_voice_en_26071.mp3,0.8300,25.3239,20.2862,17.8629,7.3030,91.2880,83.9850,1.9627,4.4164,20.5748,486.6432,422.7006,270.7943,93.9335,1174.1683,1080.2348,0.7648,-0.0549,9729.4697,8313.1115,6158.1511,3428.5714,21698.6301,18270.0587,0.6519,-0.9799,27.5158,24.6712
common_voice_en_16297.mp3,0.4200,39.8804,36.5152,27.3051,7.3030,91.2880,83.9850,0.7657,-0.4618,32.3879,399.2172,234.8337,351.5042,93.9335,1174.1683,1080.2348,1.2178,-0.0949,11220.5759,9299.4129,6068.8752,3146.7710,21651.6634,18504.8924,0.3791,-1.1165,57.0868,49.8800
common_voice_en_62492.mp3,1.9600,26.6463,26.0823,16.2770,7.3030,91.2880,83.9850,1.9851,5.4238,17.0247,442.1103,328.7671,263.9314,93.9335,1174.1683,1080.2348,1.3019,0.9589,13629.2184,16931.5068,6296.7029,2254.4031,21698.6301,19444.2270,-0.3752,-1.2065,44.8167,37.3440
common_voice_en_1089.mp3,0.2000,40.1478,33.4723,26.9269,10.7398,91.2880,80.5483,0.7540,-0.6649,29.3536,342.8571,258.3170,224.3122,93.9335,798.4344,704.5010,0.5796,-1.1003,11314.2857,8524.4618,4820.0065,2911.9374,21463.7965,18551.8591,0.5291,-0.7519,50.3645,40.5995
common_voice_en_37280138.mp3,0.7300,15.1612,12.4484,8.9391,7.2069,45.6440,38.4371,1.9385,3.3204,7.5550,705.5733,688.8454,274.9782,187.8669,1189.8239,1001.9569,-0.0455,-0.8723,5999.3030,4759.2955,3485.2477,2160.4697,14465.7534,12305.2838,0.7789,-0.4333,10.3960,9.4520
common_voice_en_32249308.mp3,1.9800,26.4091,27.3864,15.8138,7.2069,91.2880,84.0811,1.2957,2.9163,14.5396,472.3557,313.1115,301.4741,93.9335,1189.8239,1095.8904,0.9408,-0.3467,5602.0083,4289.6282,3399.1807,1753.4247,14465.7534,12712.3288,1.4633,0.8985,18.0755,17.0107
common_voice_en_36816209.mp3,1.9100,28.7572,24.8967,17.2591,8.0548,91.2880,83.2332,0.7570,-0.0798,12.5278,439.0119,344.4227,269.7478,93.9335,1064.5793,970.6458,0.6603,-0.9431,5719.2857,3632.0939,3845.6181,2003.9139,14497.0646,12493.1507,1.1527,-0.0185,17.2615,16.3437
common_voice_en_24391.mp3,1.0500,21.3421,16.5978,11.8421,7.9381,91.2880,83.3499,2.9306,11.7258,13.2958,479.9553,516.6341,175.4919,93.9335,1080.2348,986.3014,0.5576,1.4737,9232.3176,8313.1115,6344.2298,3240.7045,21698.6301,18457.9256,0.7489,-0.8473,21.2674,15.5002
common_voice_en_35024141.mp3,2.1700,21.3293,17.1165,13.5639,7.2069,91.2880,84.0811,2.2299,6.8544,11.7011,532.8668,500.9785,257.4091,93.9335,1189.8239,1095.8904,0.5373,-0.5416,5826.1834,5823.8748,2995.5836,1440.3131,14434.4423,12994.1292,1.1617,1.3320,14.7268,14.0759
common_voice_en_30453334.mp3,2.3900,18.1178,11.9071,14.4404,7.2069,91.2880,84.0811,2.5665,8.4004,11.8867,679.0197,720.1566,317.9314,93.9335,1189.8239,1095.8904,-0.1519,-1.3310,5222.2814,3882.5832,3193.3731,1722.1135,14465.7534,12743.6399,1.6673,1.7144,11.5337,15.1141
common_voice_en_32359720.mp3,2.8200,22.7522,21.0665,10.0305,7.4017,54.7728,47.3711,1.0247,1.2706,9.5571,456.4545,407.0450,209.1857,156.5558,1158.5127,1001.9569,1.0767,0.7553,6924.4285,5526.4188,4320.9867,1377.6908,14465.7534,13088.0626,0.5922,-1.2040,18.1593,15.1133
common_voice_en_33000138.mp3,2.0800,20.2991,18.2576,11.8061,7.6073,91.2880,83.6807,2.5443,8.7118,10.3797,524.4618,469.6673,220.6035,93.9335,1127.2016,1033.2681,0.5703,-0.1609,6082.3423,4336.5949,3804.5614,2097.8474,14465.7534,12367.9061,0.9565,-0.3959,15.0091,17.6387
common_voice_en_31920851.mp3,1.2600,23.0521,19.5617,15.1318,7.2069,91.2880,84.0811,2.3931,7.6431,16.5039,501.4755,438.3562,259.9698,93.9335,1189.8239,1095.8904,0.8666,0.1172,7336.5017,6794.5205,3573.2243,2160.4697,14465.7534,12305.2838,0.2471,-1.1549,19.7031,18.4032
common_voice_en_53442.mp3,1.1300,21.4967,20.2862,9.7024,8.2989,91.2880,82.9891,3.7253,22.2065,11.8259,453.8732,422.7006,159.7444,93.9335,1033.2681,939.3346,1.2499,2.5967,14427.5150,17048.9237,6406.9762,3992.1722,21698.6301,17706.4579,-0.3981,-1.3152,35.4884,20.8675
common_voice_en_58051.mp3,0.7900,22.5042,20.2862,12.2404,7.3030,91.2880,83.9850,2.7873,11.5815,14.4197,463.7222,422.7006,194.2056,93.9335,1174.1683,1080.2348,0.8861,1.2003,11764.2746,8688.8454,5882.0854,3945.2055,21698.6301,17753.4247,0.6588,-1.0434,31.2057,21.6666
common_voice_en_36814150.mp3,1.9700,32.6870,30.4293,20.6295,7.2069,91.2880,84.0811,0.8593,0.2150,17.0775,409.4291,281.8004,282.2667,93.9335,1189.8239,1095.8904,0.9621,-0.2383,5397.7570,3819.9609,3215.8512,2191.7808,14465.7534,12273.9726,1.3284,0.8411,21.0920,22.2968
common_voice_en_35047594.mp3,1.8300,29.2085,24.8967,17.4741,7.2069,91.2880,84.0811,1.5680,2.8556,16.1275,408.4138,344.4227,257.5299,93.9335,1189.8239,1095.8904,1.5512,1.8991,6726.4231,5980.4305,3487.5386,1502.9354,14465.7534,12962.8180,0.4111,-0.6830,22.7116,18.9015
common_voice_en_32913730.mp3,1.7900,20.6266,16.1097,12.6220,7.2069,91.2880,84.0811,2.1557,6.2561,11.6414,535.7881,532.2896,239.5788,93.9335,1189.8239,1095.8904,0.4200,-0.4860,8158.2175,8485.3229,4762.5571,1847.3581,14465.7534,12618.3953,0.0051,-1.5670,19.3400,16.0093
common_voice_en_32259899.mp3,2.4500,25.1049,19.5617,17.0250,7.2069,91.2880,84.0811,1.8142,3.5501,17.1912,478.6134,438.3562,255.4718,93.9335,1189.8239,1095.8904,0.7656,0.1736,6129.9573,4508.8063,3605.3760,2379.6477,14434.4423,12054.7945,1.1909,0.0895,17.1274,15.0291
common_voice_en_31066798.mp3,2.3900,27.0766,24.8967,13.0978,7.8247,91.2880,83.4633,2.3605,7.5636,15.3427,376.1269,344.4227,160.0535,93.9335,1095.8904,1001.9569,1.5798,3.7374,9620.7780,11334.6380,4277.6281,1628.1800,14465.7534,12837.5734,-0.4632,-1.2362,31.3216,21.4924
common_voice_en_32836378.mp3,2.7300,23.4477,22.8220,11.9443,8.0548,91.2880,83.2332,3.0935,14.1246,11.3832,437.3239,375.7339,188.3128,93.9335,1064.5793,970.6458,1.2735,1.4753,7514.9065,8641.8787,3085.5921,2442.2701,14465.7534,12023.4834,0.0251,-0.8664,20.2206,14.1388
common_voice_en_137743.mp3,1.4000,18.9337,16.5978,10.4127,7.3030,60.8587,53.5556,1.4611,2.0684,8.7841,580.7101,516.6341,276.1645,140.9002,1174.1683,1033.2681,0.6349,-0.5750,13999.4409,17025.4403,7039.9706,2630.1370,21698.6301,19068.4932,-0.4045,-1.4727,33.3248,27.4141
common_voice_en_20071145.mp3,0.8100,19.0256,15.2147,11.1005,7.3030,60.8587,53.5556,2.2994,5.5741,12.4535,558.3823,563.6008,233.6128,140.9002,1174.1683,1033.2681,0.8059,0.9473,12551.1343,10050.8806,5694.4723,2583.1703,21745.5969,19162.4266,0.2619,-1.2023,26.6820,19.5387
common_voice_en_33000186.mp3,3.1900,23.8959,19.5617,13.8641,7.6073,91.2880,83.6807,2.0779,5.6674,12.1512,459.1648,438.3562,219.7390,93.9335,1127.2016,1033.2681,0.9774,0.8031,5948.5304,3256.3601,4283.9727,1628.1800,14465.7534,12837.5734,0.9867,-0.6476,16.5286,17.1633
common_voice_en_38325677.mp3,3.3900,19.9447,18.2576,9.0203,7.4017,91.2880,83.8863,2.9396,14.6448,8.6871,491.9269,469.6673,166.7762,93.9335,1158.5127,1064.5793,0.6508,1.1004,9445.4393,11303.3268,4090.2733,1095.8904,14465.7534,13369.8630,-0.2575,-1.3597,21.6279,12.9004
common_voice_en_68605.mp3,1.2100,24.8759,18.2576,17.5221,9.6093,91.2880,81.6788,2.1455,4.7992,17.2201,464.2332,469.6673,202.4569,93.9335,892.3679,798.4344,-0.0651,-0.9678,7167.6667,3945.2055,5204.7919,2958.9041,21557.7299,18598.8258,1.2893,0.4211,19.2710,16.9912
common_voice_en_31384274.mp3,1.4500,27.8707,24.8967,13.3912,7.6073,91.2880,83.6807,2.0948,6.4921,14.4809,370.7673,344.4227,171.9973,93.9335,1127.2016,1033.2681,1.8948,5.4375,6568.2165,5761.2524,3324.9027,1628.1800,14403.1311,12774.9511,0.7331,-0.2975,21.5718,15.9743
common_voice_en_38596.mp3,0.5300,18.3241,13.0411,11.6471,7.9381,60.8587,52.9206,1.8413,2.9069,9.1249,607.0229,657.5342,254.7843,140.9002,1080.2348,939.3346,-0.0013,-0.8830,13879.9985,14982.3875,6494.6533,1925.6360,21698.6301,19772.9941,-0.2741,-1.2823,29.9034,27.7063
common_voice_en_32999984.mp3,1.2400,20.2289,15.2147,15.1080,7.2069,91.2880,84.0811,2.8836,10.0693,18.1730,575.2162,563.6008,265.5193,93.9335,1189.8239,1095.8904,0.2927,-0.7614,5357.7426,3569.4716,3368.3670,1628.1800,14434.4423,12806.2622,1.3525,0.6510,12.3904,12.1063
common_voice_en_30453348.mp3,1.9800,21.6002,15.2147,16.2776,7.2069,91.2880,84.0811,2.0741,5.2843,16.3114,582.8935,563.6008,306.0811,93.9335,1189.8239,1095.8904,0.2525,-1.1405,4451.0862,3412.9159,2709.3038,2504.8924,14434.4423,11929.5499,2.6020,6.3331,10.7309,13.1167
common_voice_en_36860118.mp3,2.0800,23.8457,18.9097,15.1751,7.4017,91.2880,83.8863,2.0073,4.3769,12.1800,471.4737,454.0117,215.7023,93.9335,1158.5127,1064.5793,0.4629,-0.2782,6784.1337,5385.5186,3934.4216,2097.8474,14465.7534,12367.9061,0.7869,-0.7461,20.7467,22.9668
common_voice_en_44663.mp3,2.5200,21.0244,18.2576,12.5821,7.3030,91.2880,83.9850,3.4136,14.8028,13.5131,499.8602,469.6673,216.8868,93.9335,1174.1683,1080.2348,1.2847,1.9982,11139.1296,8735.8121,5994.8507,3240.7045,21698.6301,18457.9256,0.3834,-1.1899,28.2061,26.8521
common_voice_en_35224.mp3,1.4400,14.7853,13.0411,8.6559,7.3030,91.2880,83.9850,5.4231,41.3879,9.4287,672.5375,657.5342,215.9855,93.9335,1174.1683,1080.2348,0.2491,0.2226,10131.4416,8524.4618,6302.2612,2395.3033,21698.6301,19303.3268,0.4144,-1.2264,18.2481,19.7908
common_voice_en_32248891.mp3,0.6200,22.7058,14.5754,18.8265,7.2069,91.2880,84.0811,1.5923,2.1625,13.2896,630.7683,594.9119,367.6442,93.9335,1189.8239,1095.8904,0.0668,-1.6262,5698.1251,4555.7730,3250.0777,2598.8258,14309.1977,11710.3718,1.2515,0.5149,15.7481,21.2088
common_voice_en_32914510.mp3,1.7400,19.8579,19.5617,7.0392,7.2069,45.6440,38.4371,0.5147,0.9821,5.2796,502.4181,438.3562,225.9081,187.8669,1189.8239,1001.9569,1.4767,1.2534,6926.6032,4665.3620,4413.5873,1847.3581,14434.4423,12587.0841,0.5256,-1.3405,16.1625,12.4475
